transaction_id,product
19628,Beer
19628,Detergent
19628,Soap
19629,Diapers
19629,Cheddar
19629,Eggs
19629,Beer
19629,Flour
19629,Onions
19630,Soap
19630,Bagels
19631,Tofu
19631,Cheddar
19631,Yogurt
19631,Rice
19631,Tomato Sauce
19632,Bread
19632,Tortillas
19632,Soda
19632,Rice
19632,Flour
19632,Dish Soap
19633,Charcoal
19633,Chicken
19633,Soda
19634,Chips
19634,Charcoal
19635,Tofu
19635,Nuts
19635,Toilet Paper
19635,Soap
19635,Popcorn
19636,Beef
19636,Wine
19636,Water
19636,Tortillas
19636,Bagels
19637,Spinach
19637,Tomatoes
19637,Yogurt
19637,Tortillas
19637,Cookies
19637,Charcoal
19638,Muffins
19638,Water
19638,Tomatoes
19638,Apples
19638,Tomato Sauce
19639,Beef
19639,Butter
19639,Tofu
19639,Tomatoes
19639,Soap
19639,Bananas
19639,Tomato Sauce
19640,Nuts
19640,Tomato Sauce
19641,Water
19641,Coffee
19641,Pasta
19641,Tomato Sauce
19641,Tea
19641,Sugar
19642,Wine
19642,Cheddar
19642,Milk
19642,Soda
19642,Flour
19642,Cookies
19643,Muffins
19643,Cream
19643,Spinach
19643,Tomatoes
19643,Soap
19643,Pasta
19643,Tomato Sauce
19644,Croissants
19644,Tomatoes
19645,Chicken
19645,Sugar
19646,Cream
19646,Tea
19647,Chicken
19647,Milk
19648,Avocado
19648,Onions
19648,Flour
19649,Beef
19649,Butter
19649,Spinach
19649,Toilet Paper
19649,Rice
19649,Apples
19650,Nuts
19650,Eggs
19650,Bread
19650,Bagels
19650,Onions
19651,Milk
19651,Water
19651,Nuts
19652,Diapers
19652,Coffee
19652,Croissants
19652,Onions
19652,Sugar
19653,Chocolate
19653,Butter
19653,Flour
19653,Beef
19654,Butter
19654,Water
19654,Coffee
19654,Croissants
19654,Onions
19654,Sugar
19655,Chips
19655,Chicken
19655,Water
19655,Toilet Paper
19655,Yogurt
19655,Flour
19655,Onions
19655,Sugar
19656,Avocado
19656,Tortillas
19656,Milk
19656,Chocolate
19657,Butter
19657,Tofu
19657,Avocado
19657,Eggs
19657,Yogurt
19657,Flour
19657,Salmon
19658,Butter
19658,Avocado
19658,Milk
19658,Spinach
19658,Coffee
19658,Chocolate
19658,Sugar
19659,Muffins
19659,Butter
19659,Cream
19659,Yogurt
19659,Tea
19659,Dish Soap
19660,Beef
19660,Cheddar
19660,Spinach
19660,Tomatoes
19660,Tortillas
19660,Soda
19660,Charcoal
19660,Sugar
19661,Beer
19661,Chicken
19661,Spinach
19661,Water
19661,Toilet Paper
19661,Flour
19661,Detergent
19661,Cookies
19662,Beer
19662,Cream
19662,Water
19662,Croissants
19662,Cookies
19663,Tortillas
19663,Croissants
19663,Soda
19664,Tortillas
19664,Detergent
19664,Tomatoes
19665,Diapers
19665,Milk
19665,Spinach
19665,Tomatoes
19665,Soap
19665,Croissants
19665,Tea
19666,Nuts
19666,Avocado
19666,Beer
19666,Milk
19666,Yogurt
19666,Salmon
19666,Tea
19666,Dish Soap
19667,Diapers
19667,Water
19667,Tortillas
19667,Rice
19667,Croissants
19667,Onions
19668,Onions
19668,Rice
19669,Butter
19669,Wine
19669,Chicken
19669,Coffee
19669,Apples
19669,Soda
19669,Flour
19669,Charcoal
19669,Sugar
19670,Nuts
19670,Tofu
19670,Chips
19670,Spinach
19670,Toilet Paper
19670,Cookies
19670,Salmon
19670,Onions
19671,Pasta
19671,Chips
19671,Chocolate
19671,Tomato Sauce
19672,Diapers
19672,Beef
19672,Butter
19672,Tofu
19672,Avocado
19672,Chips
19672,Tomato Sauce
19673,Diapers
19673,Chicken
19673,Spinach
19673,Rice
19673,Flour
19673,Charcoal
19674,Muffins
19674,Eggs
19674,Chips
19674,Spinach
19674,Toilet Paper
19674,Onions
19674,Tea
19675,Diapers
19675,Sugar
19676,Chicken
19676,Soap
19676,Soda
19676,Cookies
19676,Detergent
19676,Onions
19677,Tomatoes
19677,Apples
19677,Cookies
19677,Tomato Sauce
19677,Flour
19677,Onions
19678,Butter
19678,Avocado
19678,Spinach
19678,Coffee
19678,Popcorn
19678,Sugar
19679,Salmon
19679,Dish Soap
19679,Bread
19679,Flour
19680,Apples
19680,Tea
19680,Bananas
19681,Muffins
19681,Butter
19681,Wine
19682,Muffins
19682,Beef
19682,Bagels
19683,Soap
19683,Chocolate
19684,Pasta
19684,Popcorn
19685,Diapers
19685,Beef
19685,Eggs
19685,Cream
19685,Apples
19685,Popcorn
19686,Pasta
19686,Flour
19686,Tomato Sauce
19687,Cream
19687,Pasta
19687,Tortillas
19687,Soda
19687,Tomato Sauce
19687,Sugar
19688,Diapers
19688,Chips
19688,Chicken
19688,Cream
19688,Toilet Paper
19688,Bread
19688,Apples
19688,Chocolate
19689,Nuts
19689,Chicken
19689,Apples
19689,Tomato Sauce
19689,Salmon
19690,Nuts
19690,Dish Soap
19690,Popcorn
19691,Butter
19691,Nuts
19691,Milk
19691,Spinach
19691,Chicken
19691,Pasta
19691,Cookies
19691,Bananas
19691,Tomato Sauce
19692,Cheddar
19692,Eggs
19692,Coffee
19692,Soda
19692,Chocolate
19692,Popcorn
19692,Sugar
19693,Chocolate
19693,Bagels
19694,Eggs
19694,Yogurt
19694,Soda
19694,Cookies
19694,Flour
19695,Butter
19695,Nuts
19695,Toilet Paper
19695,Bread
19695,Soap
19695,Apples
19695,Soda
19695,Flour
19696,Eggs
19696,Chips
19696,Pasta
19696,Tomato Sauce
19696,Flour
19696,Detergent
19696,Tea
19696,Sugar
19697,Rice
19697,Butter
19697,Popcorn
19698,Nuts
19698,Cream
19698,Chicken
19698,Toilet Paper
19698,Tortillas
19698,Detergent
19699,Charcoal
19699,Cookies
19699,Bagels
19700,Diapers
19700,Charcoal
19700,Beer
19700,Toilet Paper
19701,Butter
19701,Chips
19701,Apples
19701,Soda
19701,Croissants
19701,Bananas
19702,Muffins
19702,Diapers
19702,Beef
19702,Cheddar
19702,Beer
19702,Toilet Paper
19702,Apples
19702,Cookies
19703,Cookies
19703,Cream
19703,Toilet Paper
19703,Flour
19704,Nuts
19704,Eggs
19704,Beer
19704,Toilet Paper
19704,Soap
19704,Croissants
19704,Tea
19705,Chips
19705,Milk
19705,Spinach
19705,Tomatoes
19705,Pasta
19705,Apples
19705,Tomato Sauce
19705,Tea
19705,Dish Soap
19706,Cookies
19706,Milk
19706,Soda
19706,Detergent
19707,Bread
19707,Cheddar
19707,Toilet Paper
19708,Diapers
19708,Tofu
19708,Eggs
19708,Water
19708,Cookies
19709,Nuts
19709,Eggs
19709,Tomatoes
19709,Yogurt
19709,Bananas
19709,Salmon
19709,Onions
19710,Avocado
19710,Charcoal
19710,Tortillas
19710,Bagels
19711,Eggs
19711,Tomatoes
19711,Coffee
19711,Cookies
19711,Tea
19711,Sugar
19712,Salmon
19712,Chips
19712,Spinach
19713,Chips
19713,Chicken
19713,Pasta
19713,Chocolate
19713,Tomato Sauce
19714,Muffins
19714,Chicken
19714,Yogurt
19714,Tortillas
19714,Chocolate
19714,Cookies
19714,Flour
19715,Wine
19715,Cheddar
19715,Chips
19715,Beer
19715,Spinach
19715,Rice
19715,Chocolate
19715,Bagels
19715,Tea
19716,Salmon
19716,Chips
19716,Muffins
19716,Soda
19717,Wine
19717,Cheddar
19717,Beer
19717,Chicken
19717,Tomatoes
19717,Cookies
19718,Milk
19718,Croissants
19718,Toilet Paper
19718,Soda
19719,Chocolate
19719,Spinach
19719,Butter
19720,Milk
19720,Yogurt
19720,Tortillas
19720,Rice
19720,Chocolate
19720,Detergent
19720,Flour
19720,Popcorn
19721,Cream
19721,Tomatoes
19721,Bread
19721,Flour
19721,Salmon
19721,Tea
19721,Dish Soap
19722,Coffee
19722,Dish Soap
19722,Sugar
19723,Onions
19723,Milk
19723,Wine
19723,Sugar
19724,Eggs
19724,Toilet Paper
19724,Apples
19724,Soda
19724,Cookies
19725,Nuts
19725,Cheddar
19725,Spinach
19725,Tomatoes
19725,Croissants
19725,Detergent
19725,Bananas
19725,Tomato Sauce
19726,Diapers
19726,Soap
19726,Sugar
19727,Avocado
19727,Detergent
19727,Soap
19728,Coffee
19728,Cheddar
19728,Sugar
19729,Avocado
19729,Milk
19729,Apples
19730,Charcoal
19730,Apples
19730,Toilet Paper
19731,Beef
19731,Cheddar
19731,Eggs
19731,Water
19731,Coffee
19731,Pasta
19731,Flour
19731,Tomato Sauce
19731,Sugar
19732,Coffee
19732,Tortillas
19732,Cheddar
19732,Sugar
19733,Diapers
19733,Water
19733,Tomatoes
19733,Coffee
19733,Charcoal
19733,Sugar
19734,Diapers
19734,Beer
19734,Wine
19735,Wine
19735,Cheddar
19735,Tomatoes
19735,Coffee
19735,Bread
19735,Tea
19735,Sugar
19736,Spinach
19736,Water
19736,Tomatoes
19736,Soap
19736,Croissants
19736,Flour
19736,Detergent
19736,Popcorn
19737,Nuts
19737,Avocado
19737,Pasta
19737,Tortillas
19737,Tomato Sauce
19737,Sugar
19738,Rice
19738,Charcoal
19738,Cream
19739,Avocado
19739,Tortillas
19739,Wine
19739,Bananas
19740,Cheddar
19740,Diapers
19740,Milk
19741,Salmon
19741,Eggs
19741,Cookies
19741,Tofu
19742,Beef
19742,Nuts
19742,Spinach
19742,Yogurt
19742,Apples
19742,Soda
19742,Bagels
19743,Diapers
19743,Beer
19743,Yogurt
19743,Bread
19743,Tortillas
19743,Apples
19743,Detergent
19743,Bananas
19744,Chips
19744,Eggs
19744,Water
19744,Tomatoes
19744,Coffee
19744,Tortillas
19744,Bagels
19744,Dish Soap
19744,Sugar
19745,Chips
19745,Milk
19745,Soap
19745,Croissants
19745,Bagels
19745,Bananas
19745,Tea
19746,Nuts
19746,Eggs
19746,Beer
19746,Tomatoes
19746,Yogurt
19746,Bagels
19746,Popcorn
19747,Butter
19747,Wine
19747,Cheddar
19747,Pasta
19747,Apples
19747,Soda
19747,Detergent
19747,Tomato Sauce
19747,Salmon
19747,Popcorn
19748,Wine
19748,Cheddar
19748,Beer
19748,Milk
19748,Cream
19748,Chocolate
19748,Tea
19749,Cookies
19749,Milk
19749,Spinach
19749,Toilet Paper
19750,Muffins
19750,Butter
19750,Cheddar
19750,Eggs
19750,Chips
19750,Soap
19750,Detergent
19751,Tortillas
19751,Nuts
19752,Avocado
19752,Chicken
19752,Bananas
19753,Milk
19753,Toilet Paper
19753,Coffee
19753,Soap
19753,Croissants
19753,Onions
19753,Sugar
19754,Wine
19754,Cheddar
19754,Tomatoes
19754,Pasta
19754,Bananas
19754,Salmon
19754,Tomato Sauce
19754,Sugar
19755,Muffins
19755,Tofu
19755,Tomatoes
19755,Pasta
19755,Soda
19755,Flour
19755,Tomato Sauce
19756,Bread
19756,Chips
19756,Beer
19756,Diapers
19757,Diapers
19757,Beer
19757,Chocolate
19757,Dish Soap
19758,Cheddar
19758,Wine
19758,Flour
19759,Eggs
19759,Pasta
19759,Chocolate
19759,Tomato Sauce
19759,Salmon
19759,Charcoal
19759,Tea
19760,Butter
19760,Beef
19760,Water
19761,Diapers
19761,Tofu
19761,Avocado
19761,Soda
19761,Tomato Sauce
19761,Salmon
19761,Tea
19762,Diapers
19762,Chocolate
19762,Detergent
19762,Bagels
19762,Onions
19762,Sugar
19763,Wine
19763,Milk
19763,Spinach
19763,Tomatoes
19763,Pasta
19763,Tortillas
19763,Tomato Sauce
19763,Dish Soap
19764,Charcoal
19764,Soda
19764,Tomatoes
19764,Sugar
19765,Coffee
19765,Sugar
19765,Onions
19765,Bananas
19766,Muffins
19766,Beef
19766,Chips
19766,Water
19766,Soap
19766,Detergent
19767,Muffins
19767,Tofu
19768,Muffins
19768,Diapers
19768,Nuts
19768,Milk
19768,Water
19768,Bagels
19768,Onions
19769,Soda
19769,Tomatoes
19770,Nuts
19770,Cheddar
19770,Spinach
19770,Pasta
19770,Tomato Sauce
19770,Dish Soap
19771,Diapers
19771,Butter
19771,Chips
19771,Beer
19771,Milk
19771,Water
19771,Tortillas
19772,Cheddar
19772,Eggs
19772,Water
19772,Tomatoes
19772,Apples
19772,Cookies
19772,Popcorn
19772,Sugar
19773,Onions
19773,Popcorn
19773,Flour
19774,Bread
19774,Cookies
19774,Yogurt
19774,Dish Soap
19775,Avocado
19775,Coffee
19775,Chocolate
19775,Cookies
19775,Onions
19775,Dish Soap
19775,Sugar
19776,Cheddar
19776,Tofu
19777,Eggs
19777,Pasta
19777,Tortillas
19777,Tomato Sauce
19777,Bagels
19777,Flour
19777,Salmon
19777,Tea
19778,Diapers
19778,Muffins
19778,Tofu
19778,Wine
19778,Cheddar
19778,Eggs
19778,Tortillas
19778,Soda
19778,Sugar
19779,Diapers
19779,Tofu
19779,Beer
19779,Spinach
19779,Tortillas
19779,Tea
19780,Pasta
19780,Rice
19780,Bagels
19780,Bananas
19780,Tomato Sauce
19780,Dish Soap
19781,Butter
19781,Chips
19781,Cream
19781,Pasta
19781,Apples
19781,Cookies
19781,Tomato Sauce
19781,Charcoal
19781,Tea
19782,Nuts
19782,Chicken
19782,Spinach
19782,Soda
19782,Chocolate
19782,Bagels
19782,Charcoal
19783,Coffee
19783,Sugar
19783,Avocado
19783,Bananas
19784,Chicken
19784,Nuts
19784,Tomatoes
19785,Milk
19785,Toilet Paper
19785,Coffee
19785,Soda
19785,Detergent
19785,Charcoal
19785,Sugar
19786,Bread
19786,Chips
19786,Apples
19786,Dish Soap
19787,Coffee
19787,Tortillas
19787,Bread
19787,Sugar
19788,Chips
19788,Croissants
19788,Tea
19789,Butter
19789,Tomatoes
19789,Soap
19789,Yogurt
19789,Flour
19789,Tomato Sauce
19790,Chicken
19790,Soda
19790,Cookies
19791,Water
19791,Flour
19792,Croissants
19792,Toilet Paper
19793,Chips
19793,Eggs
19793,Apples
19793,Charcoal
19793,Dish Soap
19794,Cream
19794,Water
19795,Diapers
19795,Avocado
19795,Milk
19795,Spinach
19795,Soda
19796,Beef
19796,Milk
19796,Tomatoes
19796,Bread
19796,Detergent
19796,Cookies
19796,Tea
19797,Muffins
19797,Tomatoes
19797,Pasta
19797,Rice
19797,Croissants
19797,Cookies
19797,Tomato Sauce
19797,Sugar
19798,Nuts
19798,Toilet Paper
19798,Yogurt
19798,Coffee
19798,Soap
19798,Sugar
19799,Bread
19799,Beef
19799,Tea
19799,Bagels
19800,Avocado
19800,Cheddar
19800,Beef
19800,Water
19801,Chips
19801,Milk
19801,Tomatoes
19801,Chocolate
19801,Croissants
19801,Flour
19801,Dish Soap
19802,Coffee
19802,Pasta
19802,Detergent
19802,Tomato Sauce
19802,Tea
19802,Sugar
19803,Muffins
19803,Bagels
19804,Diapers
19804,Cream
19804,Soap
19804,Pasta
19804,Tomato Sauce
19804,Salmon
19804,Tea
19805,Butter
19805,Nuts
19805,Tofu
19805,Avocado
19805,Yogurt
19805,Charcoal
19806,Salmon
19806,Nuts
19807,Chips
19807,Spinach
19807,Bagels
19807,Beef
19808,Bread
19808,Chips
19808,Cheddar
19808,Cookies
19809,Tofu
19809,Chicken
19809,Tomatoes
19809,Soda
19809,Popcorn
19809,Cookies
19809,Bananas
19809,Dish Soap
19810,Pasta
19810,Tortillas
19810,Popcorn
19810,Tomato Sauce
19811,Muffins
19811,Milk
19811,Water
19811,Tomatoes
19812,Sugar
19812,Apples
19812,Spinach
19812,Bananas
19813,Butter
19813,Eggs
19813,Cream
19813,Pasta
19813,Soap
19813,Rice
19813,Tomato Sauce
19813,Charcoal
19814,Beef
19814,Butter
19814,Milk
19814,Yogurt
19814,Apples
19815,Diapers
19815,Bread
19816,Diapers
19816,Butter
19816,Soda
19816,Water
19817,Tomatoes
19817,Soap
19817,Bananas
19817,Charcoal
19817,Dish Soap
19818,Diapers
19818,Beer
19818,Bread
19818,Chocolate
19818,Soda
19818,Detergent
19819,Tofu
19819,Cheddar
19819,Avocado
19819,Water
19819,Soap
19819,Bread
19819,Dish Soap
19820,Flour
19820,Tomatoes
19821,Cheddar
19821,Spinach
19821,Popcorn
19821,Bagels
19821,Dish Soap
19822,Beef
19822,Avocado
19822,Chips
19822,Cream
19822,Bagels
19822,Tomato Sauce
19823,Cheddar
19823,Soap
19824,Diapers
19824,Chips
19824,Soap
19824,Bread
19824,Bagels
19824,Bananas
19824,Charcoal
19824,Sugar
19825,Nuts
19825,Milk
19825,Soap
19825,Rice
19825,Detergent
19825,Popcorn
19826,Nuts
19826,Wine
19826,Cheddar
19826,Cream
19826,Bread
19826,Tortillas
19826,Bagels
19826,Flour
19826,Detergent
19827,Chocolate
19827,Nuts
19828,Eggs
19828,Yogurt
19828,Rice
19828,Chocolate
19828,Tea
19829,Milk
19829,Apples
19829,Croissants
19829,Flour
19829,Tomato Sauce
19829,Cookies
19830,Dish Soap
19830,Popcorn
19830,Flour
19831,Beef
19831,Tofu
19831,Spinach
19831,Rice
19831,Cookies
19831,Bananas
19831,Popcorn
19831,Sugar
19832,Chicken
19832,Water
19832,Soap
19832,Pasta
19832,Tomato Sauce
19833,Tofu
19833,Chicken
19833,Milk
19833,Tomatoes
19833,Coffee
19833,Pasta
19833,Soda
19833,Tomato Sauce
19834,Yogurt
19834,Tortillas
19834,Rice
19835,Diapers
19835,Beef
19835,Butter
19835,Tofu
19835,Nuts
19835,Milk
19835,Yogurt
19835,Sugar
19836,Tofu
19836,Beer
19836,Tomatoes
19836,Bagels
19836,Salmon
19836,Sugar
19837,Muffins
19837,Cream
19838,Butter
19838,Beer
19838,Milk
19838,Water
19838,Charcoal
19839,Avocado
19839,Cream
19839,Bread
19839,Bananas
19839,Charcoal
19840,Cream
19840,Spinach
19840,Water
19840,Yogurt
19840,Chocolate
19840,Detergent
19841,Cheddar
19841,Onions
19841,Rice
19841,Bagels
19842,Eggs
19842,Toilet Paper
19842,Yogurt
19842,Apples
19842,Croissants
19842,Onions
19843,Wine
19843,Cheddar
19843,Toilet Paper
19843,Bread
19843,Yogurt
19843,Apples
19843,Bananas
19843,Onions
19843,Dish Soap
19844,Milk
19844,Butter
19845,Cheddar
19845,Apples
19845,Croissants
19845,Bagels
19845,Bananas
19845,Tomato Sauce
19845,Popcorn
19846,Diapers
19846,Beer
19846,Croissants
19846,Tomatoes
19847,Diapers
19847,Tofu
19847,Spinach
19847,Tortillas
19847,Chocolate
19847,Cookies
19848,Avocado
19848,Water
19848,Coffee
19848,Soda
19848,Tomato Sauce
19848,Salmon
19849,Muffins
19849,Butter
19849,Nuts
19849,Cheddar
19849,Avocado
19849,Water
19849,Tomato Sauce
19849,Sugar
19850,Wine
19850,Cheddar
19850,Milk
19850,Bread
19850,Croissants
19850,Flour
19850,Popcorn
19851,Eggs
19851,Water
19851,Soda
19851,Cookies
19851,Tomato Sauce
19851,Salmon
19852,Diapers
19852,Muffins
19852,Soap
19852,Tortillas
19852,Salmon
19852,Tea
19852,Sugar
19853,Charcoal
19853,Rice
19853,Tomatoes
19854,Bread
19854,Cream
19854,Popcorn
19854,Bananas
19855,Nuts
19855,Water
19855,Tortillas
19855,Soda
19855,Salmon
19856,Muffins
19856,Cream
19856,Tomatoes
19856,Pasta
19856,Bagels
19856,Tomato Sauce
19856,Sugar
19857,Wine
19857,Cheddar
19857,Eggs
19857,Soda
19857,Bagels
19858,Beef
19858,Spinach
19858,Pasta
19858,Tomato Sauce
19858,Detergent
19858,Flour
19858,Onions
19858,Tea
19858,Sugar
19859,Tomatoes
19859,Sugar
19860,Soap
19860,Cheddar
19860,Spinach
19860,Bagels
19861,Muffins
19861,Milk
19861,Bread
19861,Tortillas
19861,Popcorn
19861,Sugar
19862,Avocado
19862,Cream
19863,Muffins
19863,Tofu
19863,Tomatoes
19864,Eggs
19864,Soda
19865,Muffins
19865,Tofu
19865,Wine
19865,Cheddar
19865,Chicken
19865,Tomatoes
19865,Cookies
19866,Wine
19866,Cheddar
19866,Cream
19866,Yogurt
19866,Apples
19866,Tomato Sauce
19866,Popcorn
19866,Sugar
19867,Butter
19867,Cream
19867,Soap
19867,Bananas
19867,Tea
19867,Dish Soap
19868,Avocado
19868,Rice
19868,Spinach
19868,Croissants
19869,Butter
19869,Avocado
19869,Tomatoes
19869,Apples
19869,Detergent
19869,Bananas
19870,Wine
19870,Avocado
19870,Coffee
19870,Yogurt
19870,Apples
19870,Rice
19870,Bagels
19870,Sugar
19871,Butter
19871,Apples
19871,Water
19871,Tofu
19872,Bread
19872,Beef
19872,Sugar
19873,Butter
19873,Tofu
19873,Tomatoes
19873,Bread
19873,Cookies
19873,Bananas
19873,Onions
19874,Beef
19874,Eggs
19874,Yogurt
19874,Tortillas
19874,Tomato Sauce
19874,Tea
19875,Avocado
19875,Charcoal
19875,Tofu
19875,Sugar
19876,Beef
19876,Milk
19876,Cream
19876,Water
19876,Bananas
19876,Charcoal
19876,Onions
19877,Diapers
19877,Tomatoes
19877,Flour
19877,Bananas
19877,Salmon
19877,Onions
19877,Tea
19878,Beef
19878,Cheddar
19878,Spinach
19878,Soap
19878,Tortillas
19878,Flour
19878,Dish Soap
19879,Muffins
19879,Nuts
19879,Milk
19879,Water
19879,Soap
19879,Tortillas
19879,Croissants
19879,Cookies
19880,Milk
19880,Chicken
19880,Tortillas
19880,Toilet Paper
19881,Chips
19881,Spinach
19881,Croissants
19881,Sugar
19882,Diapers
19882,Butter
19882,Nuts
19882,Beer
19882,Tomatoes
19882,Flour
19883,Chicken
19883,Detergent
19883,Sugar
19884,Cheddar
19884,Cream
19884,Apples
19884,Bananas
19884,Tea
19885,Coffee
19885,Chips
19885,Butter
19885,Sugar
19886,Muffins
19886,Chicken
19886,Rice
19886,Bagels
19886,Tea
19887,Muffins
19887,Butter
19887,Chips
19887,Cream
19887,Tomatoes
19887,Tortillas
19887,Croissants
19887,Charcoal
19888,Yogurt
19888,Sugar
19888,Coffee
19888,Soap
19889,Coffee
19889,Cream
19889,Croissants
19889,Sugar
19890,Muffins
19890,Beef
19890,Milk
19890,Chicken
19890,Coffee
19890,Flour
19890,Salmon
19890,Sugar
19891,Soda
19891,Bagels
19891,Sugar
19892,Coffee
19892,Milk
19892,Yogurt
19892,Tomato Sauce
19893,Avocado
19893,Milk
19893,Toilet Paper
19893,Coffee
19893,Tomato Sauce
19893,Charcoal
19893,Tea
19893,Sugar
19894,Wine
19894,Avocado
19894,Milk
19894,Yogurt
19894,Apples
19894,Flour
19894,Tomato Sauce
19895,Cream
19895,Tomatoes
19895,Coffee
19895,Tomato Sauce
19895,Sugar
19896,Milk
19896,Tortillas
19896,Chocolate
19896,Apples
19897,Eggs
19897,Chicken
19897,Cream
19897,Water
19898,Nuts
19898,Cheddar
19898,Cream
19898,Pasta
19898,Apples
19898,Bananas
19898,Tomato Sauce
19898,Popcorn
19899,Rice
19899,Cream
19899,Cheddar
19899,Wine
19900,Tortillas
19900,Water
19901,Beef
19901,Milk
19901,Yogurt
19901,Bananas
19901,Salmon
19902,Beef
19902,Avocado
19902,Cream
19902,Spinach
19902,Toilet Paper
19902,Detergent
19902,Bananas
19902,Popcorn
19903,Muffins
19903,Cheddar
19903,Dish Soap
19903,Chocolate
19903,Soda
19903,Flour
19903,Popcorn
19904,Avocado
19904,Chips
19904,Beer
19904,Milk
19904,Eggs
19905,Avocado
19905,Spinach
19905,Nuts
19905,Soda
19906,Beef
19906,Wine
19906,Cheddar
19906,Beer
19906,Tortillas
19906,Bananas
19907,Eggs
19907,Dish Soap
19907,Spinach
19907,Soap
19907,Chocolate
19907,Detergent
19907,Popcorn
19908,Beef
19908,Tofu
19908,Nuts
19908,Coffee
19908,Bagels
19908,Sugar
19909,Avocado
19909,Chips
19909,Popcorn
19910,Yogurt
19910,Apples
19910,Beef
19911,Diapers
19911,Tortillas
19911,Soda
19911,Detergent
19911,Charcoal
19911,Popcorn
19911,Sugar
19912,Butter
19912,Flour
19912,Tomato Sauce
19913,Diapers
19913,Tomatoes
19913,Pasta
19913,Tomato Sauce
19913,Charcoal
19913,Popcorn
19914,Avocado
19914,Beer
19914,Chocolate
19914,Cookies
19914,Flour
19914,Tomato Sauce
19915,Muffins
19915,Chips
19915,Spinach
19915,Bananas
19916,Muffins
19916,Wine
19916,Tomatoes
19916,Yogurt
19916,Salmon
19916,Tea
19916,Dish Soap
19917,Diapers
19917,Chips
19917,Beer
19917,Bread
19917,Tortillas
19917,Cookies
19917,Bananas
19917,Sugar
19918,Diapers
19918,Beef
19918,Wine
19918,Cheddar
19918,Beer
19918,Chicken
19918,Spinach
19918,Tomato Sauce
19919,Diapers
19919,Beer
19919,Onions
19920,Chips
19920,Tomato Sauce
19921,Muffins
19921,Milk
19921,Spinach
19921,Apples
19921,Detergent
19921,Cookies
19921,Salmon
19921,Flour
19922,Soap
19922,Water
19923,Pasta
19923,Milk
19923,Tofu
19923,Tomato Sauce
19924,Cheddar
19924,Toilet Paper
19924,Soda
19924,Chocolate
19924,Bagels
19924,Charcoal
19924,Sugar
19925,Avocado
19925,Tomatoes
19925,Coffee
19925,Tomato Sauce
19925,Tea
19925,Sugar
19926,Nuts
19926,Chicken
19926,Bread
19926,Soap
19926,Yogurt
19926,Croissants
19926,Detergent
19926,Onions
19927,Muffins
19927,Sugar
19928,Tofu
19928,Dish Soap
19928,Bananas
19928,Sugar
19929,Tofu
19929,Coffee
19929,Rice
19929,Soda
19929,Apples
19929,Bagels
19929,Dish Soap
19930,Wine
19930,Tofu
19930,Cheddar
19930,Tomatoes
19930,Bread
19930,Apples
19930,Detergent
19930,Charcoal
19931,Chips
19931,Chicken
19931,Toilet Paper
19931,Chocolate
19931,Croissants
19931,Salmon
19932,Beef
19932,Spinach
19932,Toilet Paper
19932,Tortillas
19932,Bananas
19932,Charcoal
19933,Chicken
19933,Dish Soap
19934,Avocado
19934,Charcoal
19934,Rice
19934,Bagels
19935,Muffins
19935,Avocado
19935,Eggs
19935,Rice
19935,Croissants
19936,Cream
19936,Spinach
19937,Diapers
19937,Butter
19937,Wine
19937,Cheddar
19937,Tomatoes
19937,Yogurt
19937,Tortillas
19937,Bagels
19937,Detergent
19938,Avocado
19938,Chips
19939,Muffins
19939,Wine
19939,Avocado
19939,Cheddar
19939,Milk
19939,Spinach
19939,Coffee
19940,Wine
19940,Tofu
19940,Tomatoes
19940,Bread
19940,Chocolate
19940,Detergent
19940,Bananas
19941,Soap
19941,Tortillas
19941,Onions
19941,Water
19942,Diapers
19942,Bread
19942,Croissants
19942,Tomatoes
19943,Beef
19943,Wine
19943,Cream
19943,Tortillas
19943,Bananas
19943,Tea
19944,Tofu
19944,Chips
19944,Spinach
19944,Tomatoes
19944,Soda
19944,Croissants
19944,Cookies
19945,Cheddar
19945,Toilet Paper
19945,Tomatoes
19945,Yogurt
19945,Soda
19945,Bagels
19946,Pasta
19946,Onions
19946,Tomato Sauce
19947,Yogurt
19947,Tortillas
19947,Toilet Paper
19948,Muffins
19948,Soap
19948,Rice
19948,Tortillas
19948,Flour
19949,Chicken
19949,Bananas
19950,Beef
19950,Spinach
19950,Coffee
19950,Tortillas
19950,Soda
19950,Apples
19950,Bananas
19950,Charcoal
19950,Sugar
19951,Tortillas
19951,Tomato Sauce
19952,Spinach
19952,Rice
19952,Tortillas
19952,Tomato Sauce
19952,Charcoal
19952,Onions
19953,Chips
19953,Bagels
19953,Detergent
19953,Salmon
19953,Dish Soap
19954,Tofu
19954,Cheddar
19954,Chips
19954,Water
19954,Pasta
19954,Tortillas
19954,Soda
19954,Bananas
19954,Tomato Sauce
19955,Diapers
19955,Beef
19955,Tofu
19955,Cream
19955,Bread
19955,Coffee
19955,Tortillas
19955,Charcoal
19955,Sugar
19956,Diapers
19956,Beer
19956,Cream
19956,Apples
19956,Tortillas
19956,Detergent
19957,Tomatoes
19957,Soap
19957,Soda
19957,Bagels
19957,Bananas
19958,Muffins
19958,Beef
19959,Butter
19959,Wine
19959,Chicken
19959,Water
19959,Croissants
19959,Soda
19959,Cookies
19960,Beer
